client_id,birth_date,sex,region,city,lat,lon,city_id,home_ip
4389,1951-06-25,female,Белгородская,Белгород,50.5977351,36.5858236,10,2.60.16.55
4390,1997-04-23,female,Хабаровский,Комсомольск-на-Амуре,50.550011,137.0079286,7,2.60.16.56
4393,1966-09-05,female,Москва,Москва,55.7538789,37.6203735,1,2.60.16.57
4394,2000-12-23,female,Нижегородская,Нижний Новгород,56.3242093,44.0053948,64,2.60.16.58
4395,1983-05-10,female,Пермский,Пермь,58.0103211,56.2341778,36,2.60.16.59
4396,1999-11-01,female,Чувашская Республика,Чебоксары,56.1439378,47.2488718,63,2.60.16.60
4397,1998-11-20,male,Чувашская Республика,Чебоксары,56.1439378,47.2488718,63,2.60.16.61
4398,1983-07-17,male,Волгоградская,Волжский,48.7978483,44.7462417,77,2.60.16.62
4399,1992-11-13,female,Тверская,Тверь,56.8585396,35.9117898,61,2.60.16.63
4400,1984-08-22,female,Свердловская,Екатеринбург,56.8386326,60.6054887,54,2.60.16.64
4401,1993-07-14,male,Башкортостан,Уфа,54.734853,55.9578647,8,2.60.16.65
4402,1954-04-05,male,Владимирская,Владимир,56.1281561,40.4082995,23,2.60.16.66
4403,1963-10-13,female,Пермский,Пермь,58.0103211,56.2341778,36,2.60.16.67
4404,1976-04-02,female,Томская,Томск,56.4847036,84.9481737,31,2.60.16.68
4405,1984-04-10,female,Алтайский,Барнаул,53.3481145,83.7798362,47,2.60.16.69
4406,1979-10-26,male,Москва,Москва,55.7538789,37.6203735,1,2.60.16.70
4407,2000-06-29,male,Новосибирская,Новосибирск,55.0281016,82.9210575,70,2.60.16.71
4408,1948-05-12,male,Татарстан,Набережные Челны,55.7436475,52.3958739,62,2.60.16.72
4409,1953-01-15,female,Татарстан,Набережные Челны,55.7436475,52.3958739,62,2.60.16.73
4410,2001-01-05,female,Марий Эл,Йошкар-Ола,56.6343763,47.8998445,24,2.60.16.74
4411,1974-12-27,male,Свердловская,Екатеринбург,56.8386326,60.6054887,54,2.60.16.75
4412,1977-11-20,female,Свердловская,Екатеринбург,56.8386326,60.6054887,54,2.60.16.76
4413,2002-04-28,male,Санкт-Петербург,Санкт-Петербург,59.939125,30.3158225,74,2.60.16.77
4414,1958-06-13,male,Приморский,Владивосток,43.1163807,131.882348,50,2.60.16.78
4415,2002-07-03,male,Вологодская,Череповец,59.1269214,37.9092243,4,2.60.16.79
4416,1995-12-19,male,Костромская,Кострома,57.8029445,40.9907282,67,2.60.16.80
4417,2001-04-18,male,Москва,Москва,55.7538789,37.6203735,1,2.60.16.81
4418,1995-05-13,male,Челябинская,Магнитогорск,53.4071891,58.9791432,28,2.60.16.82
4420,1982-04-30,male,Самарская,Тольятти,53.5206438,49.389461,55,2.60.16.83
4421,1969-06-21,female,Москва,Москва,55.7538789,37.6203735,1,2.60.16.84
4422,1968-07-24,female,Тюменская,Тюмень,57.1530824,65.5343118,76,2.60.16.85
4423,1943-05-18,male,Брянская,Брянск,53.2420071,34.3652716,27,2.60.16.86
4424,1958-04-30,male,Липецкая,Липецк,52.6103027,39.5946266,21,2.60.16.87
4425,1961-10-09,female,Липецкая,Липецк,52.6103027,39.5946266,21,2.60.16.88
4426,1994-09-07,female,Орловская,Орёл,52.9672573,36.0696479,26,2.60.16.89
4427,1965-10-28,male,Вологодская,Вологда,59.2484186,39.8356461,30,2.60.16.90
4428,1979-03-03,male,Саратовская,Саратов,51.530376,45.9530257,38,2.60.16.91
4429,1970-03-27,male,Нижегородская,Нижний Новгород,56.3242093,44.0053948,64,2.60.16.92
4430,1963-06-21,female,Нижегородская,Нижний Новгород,56.3242093,44.0053948,64,2.60.16.93
4431,1955-09-24,male,Ханты-Мансийский Автономный округ - Югра,Нижневартовск,60.9397379,76.5696206,58,2.60.16.94
4432,1989-03-08,female,Москва,Москва,55.7538789,37.6203735,1,2.60.16.95
4433,1993-02-15,male,Москва,Москва,55.7538789,37.6203735,1,2.60.16.96
4434,1989-03-23,male,Нижегородская,Нижний Новгород,56.3242093,44.0053948,64,2.60.16.97
4435,1990-10-24,female,Нижегородская,Нижний Новгород,56.3242093,44.0053948,64,2.60.16.98
4436,1945-04-22,male,Брянская,Брянск,53.2420071,34.3652716,27,2.60.16.99
4437,1986-10-20,female,Новосибирская,Новосибирск,55.0281016,82.9210575,70,2.60.16.100
4438,1982-11-28,male,Новосибирская,Новосибирск,55.0281016,82.9210575,70,2.60.16.101
4439,2000-03-18,male,Новосибирская,Новосибирск,55.0281016,82.9210575,70,2.60.16.102
4440,1973-12-20,male,Волгоградская,Волгоград,48.7072005,44.5170207,33,2.60.16.103
4441,1968-09-30,female,Волгоградская,Волгоград,48.7072005,44.5170207,33,2.60.16.104
4442,1946-04-23,female,Владимирская,Владимир,56.1281561,40.4082995,23,2.60.16.105
4444,1994-03-22,male,Волгоградская,Волжский,48.7978483,44.7462417,77,2.60.16.106
4445,1989-04-08,female,Волгоградская,Волжский,48.7978483,44.7462417,77,2.60.16.107
4446,1975-10-05,female,Мурманская,Мурманск,69.0076958,33.0686019,71,2.60.16.108
4447,1982-08-10,male,Мурманская,Мурманск,69.0076958,33.0686019,71,2.60.16.109
4448,1967-04-26,female,Татарстан,Казань,55.7943877,49.1115312,72,2.60.16.110
4449,1974-11-02,male,Башкортостан,Уфа,54.734853,55.9578647,8,2.60.16.111
4450,1973-12-30,female,Костромская,Кострома,57.8029445,40.9907282,67,2.60.16.112
4451,1952-10-12,female,Приморский,Владивосток,43.1163807,131.882348,50,2.60.16.113
4452,1949-06-02,female,Новосибирская,Новосибирск,55.0281016,82.9210575,70,2.60.16.114
4453,2001-05-23,female,Тверская,Тверь,56.8585396,35.9117898,61,2.60.16.115
4454,2001-02-02,male,Тверская,Тверь,56.8585396,35.9117898,61,2.60.16.116
4455,2001-07-23,male,Новосибирская,Новосибирск,55.0281016,82.9210575,70,2.60.16.117
4456,1961-10-17,male,Вологодская,Вологда,59.2484186,39.8356461,30,2.60.16.118
4457,1968-01-11,male,Москва,Москва,55.7538789,37.6203735,1,2.60.16.119
4458,1975-12-17,female,Забайкальский,Чита,52.0340128,113.4994884,22,2.60.16.120
4459,1987-05-15,female,Москва,Москва,55.7538789,37.6203735,1,2.60.16.121
4460,1982-02-18,male,Москва,Москва,55.7538789,37.6203735,1,2.60.16.122
4461,1982-04-16,female,Свердловская,Екатеринбург,56.8386326,60.6054887,54,2.60.16.123
4462,2002-09-07,male,Москва,Москва,55.7538789,37.6203735,1,2.60.16.124
4463,1948-08-10,male,Тюменская,Тюмень,57.1530824,65.5343118,76,2.60.16.125
4464,1989-11-13,male,Тульская,Тула,54.192017,37.6153885,53,2.60.16.126
4465,1962-05-27,male,Санкт-Петербург,Санкт-Петербург,59.939125,30.3158225,74,2.60.16.127
4466,1947-10-01,female,Калининградская,Калининград,54.7073218,20.5072458,75,2.60.16.128
4467,1969-11-11,female,Иркутская,Братск,56.1513951,101.6339892,20,2.60.16.129
4468,1969-04-28,male,Иркутская,Братск,56.1513951,101.6339892,20,2.60.16.130
4469,1998-02-22,female,Башкортостан,Уфа,54.734853,55.9578647,8,2.60.16.131
4471,2000-06-04,female,Нижегородская,Нижний Новгород,56.3242093,44.0053948,64,2.60.16.132
4472,1990-07-19,male,Санкт-Петербург,Санкт-Петербург,59.939125,30.3158225,74,2.60.16.133
4473,1969-12-21,male,Москва,Москва,55.7538789,37.6203735,1,2.60.16.134
4474,1989-12-03,female,Удмуртская,Ижевск,56.8527444,53.2113961,3,2.60.16.135
4476,1952-01-07,male,Удмуртская,Ижевск,56.8527444,53.2113961,3,2.60.16.136
4477,1982-01-12,male,Санкт-Петербург,Санкт-Петербург,59.939125,30.3158225,74,2.60.16.137
4478,1977-05-08,female,Санкт-Петербург,Санкт-Петербург,59.939125,30.3158225,74,2.60.16.138
4479,1983-07-18,female,Мордовия,Саранск,54.1807601,45.1862263,2,2.60.16.139
4480,1988-03-23,male,Санкт-Петербург,Санкт-Петербург,59.939125,30.3158225,74,2.60.16.140
4481,2000-06-09,male,Москва,Москва,55.7538789,37.6203735,1,2.60.16.141
4482,2004-01-11,male,Крым,Симферополь,44.9482645,34.100117,56,2.60.16.142
4483,1991-08-23,female,Чувашская Республика,Чебоксары,56.1439378,47.2488718,63,2.60.16.143
4484,1980-04-04,male,Северная Осетия - Алания,Владикавказ,43.0205039,44.6819383,37,2.60.16.144
4485,1944-07-13,male,Пермский,Пермь,58.0103211,56.2341778,36,2.60.16.145
4486,1939-06-08,female,Пермский,Пермь,58.0103211,56.2341778,36,2.60.16.146
4487,1999-08-08,male,Забайкальский,Чита,52.0340128,113.4994884,22,2.60.16.147
4488,1996-03-27,female,Забайкальский,Чита,52.0340128,113.4994884,22,2.60.16.148
4489,1973-03-18,male,Тюменская,Тюмень,57.1530824,65.5343118,76,2.60.16.149
4490,1981-02-11,female,Тюменская,Тюмень,57.1530824,65.5343118,76,2.60.16.150
4491,2002-07-07,female,Мордовия,Саранск,54.1807601,45.1862263,2,2.60.16.151
4492,1990-09-02,female,Ярославская,Ярославль,57.6216145,39.897878,16,2.60.16.152
4493,1972-09-28,male,Волгоградская,Волгоград,48.7072005,44.5170207,33,2.60.16.153
4494,1977-11-03,male,Свердловская,Екатеринбург,56.8386326,60.6054887,54,2.60.16.154
4495,2004-04-04,male,Воронежская,Воронеж,51.6592378,39.1968284,66,2.60.16.155
4496,1996-02-13,male,Белгородская,Белгород,50.5977351,36.5858236,10,2.60.16.156
4497,1989-09-08,female,Белгородская,Белгород,50.5977351,36.5858236,10,2.60.16.157
4498,1956-12-21,male,Томская,Томск,56.4847036,84.9481737,31,2.60.16.158
4499,1954-09-22,female,Томская,Томск,56.4847036,84.9481737,31,2.60.16.159
4500,1949-08-06,male,Свердловская,Нижний Тагил,57.9101038,59.9813242,17,2.60.16.160
4501,1972-03-11,female,Новосибирская,Новосибирск,55.0281016,82.9210575,70,2.60.16.161
4502,1957-01-03,male,Липецкая,Липецк,52.6103027,39.5946266,21,2.60.16.162
4503,1953-05-22,female,Липецкая,Липецк,52.6103027,39.5946266,21,2.60.16.163
4504,1990-11-18,female,Волгоградская,Волгоград,48.7072005,44.5170207,33,2.60.16.164
4505,1991-06-30,male,Волгоградская,Волгоград,48.7072005,44.5170207,33,2.60.16.165
4506,1979-11-24,female,Бурятия,Улан-Удэ,51.8334378,107.5841511,11,2.60.16.166
4507,1995-07-28,male,Москва,Москва,55.7538789,37.6203735,1,2.60.16.167
4508,1946-11-08,male,Свердловская,Екатеринбург,56.8386326,60.6054887,54,2.60.16.168
4509,1945-03-06,female,Свердловская,Екатеринбург,56.8386326,60.6054887,54,2.60.16.169
4510,1963-12-22,female,Чеченская,Грозный,43.3179243,45.6981102,34,2.60.16.170
4511,1970-04-21,female,Дагестан,Махачкала,42.9848572,47.5046303,51,2.60.16.171
4512,1988-10-12,male,Москва,Москва,55.7538789,37.6203735,1,2.60.16.172
4514,1965-12-19,male,Ростовская,Таганрог,47.2094907,38.935154,65,2.60.16.173
4515,1945-09-22,female,Краснодарский,Краснодар,45.040235,38.9760801,59,2.60.16.174
4516,1986-09-21,female,Москва,Москва,55.7538789,37.6203735,1,2.60.16.175
4518,1977-03-29,female,Смоленская,Смоленск,54.7867168,31.8153366,39,2.60.16.176
4519,1976-10-24,female,Новосибирская,Новосибирск,55.0281016,82.9210575,70,2.60.16.177
4520,1982-06-22,female,Москва,Москва,55.7538789,37.6203735,1,2.60.16.178
4521,1968-09-02,male,Москва,Москва,55.7538789,37.6203735,1,2.60.16.179
4522,1975-10-26,female,Самарская,Самара,53.1951657,50.1067691,68,2.60.16.180
4523,1977-03-03,male,Самарская,Самара,53.1951657,50.1067691,68,2.60.16.181
4524,1982-07-08,male,Волгоградская,Волжский,48.7978483,44.7462417,77,2.60.16.182
4525,1989-07-11,female,Волгоградская,Волжский,48.7978483,44.7462417,77,2.60.16.183
4526,1995-04-18,female,Новосибирская,Новосибирск,55.0281016,82.9210575,70,2.60.16.184
4527,1988-01-29,female,Москва,Москва,55.7538789,37.6203735,1,2.60.16.185
4528,1947-01-03,male,Челябинская,Магнитогорск,53.4071891,58.9791432,28,2.60.16.186
4529,2001-09-10,male,Северная Осетия - Алания,Владикавказ,43.0205039,44.6819383,37,2.60.16.187
4530,2006-09-12,female,Северная Осетия - Алания,Владикавказ,43.0205039,44.6819383,37,2.60.16.188
4531,1989-06-19,female,Нижегородская,Нижний Новгород,56.3242093,44.0053948,64,2.60.16.189
4532,1978-10-03,male,Смоленская,Смоленск,54.7867168,31.8153366,39,2.60.16.190
4533,2005-01-22,male,Нижегородская,Нижний Новгород,56.3242093,44.0053948,64,2.60.16.191
4534,1979-12-18,male,Саратовская,Саратов,51.530376,45.9530257,38,2.60.16.192
4535,1956-11-26,female,Москва,Москва,55.7538789,37.6203735,1,2.60.16.193
4536,1972-10-07,male,Саха /Якутия/,Якутск,62.0280273,129.7325717,41,2.60.16.194
4539,1967-12-06,male,Самарская,Тольятти,53.5206438,49.389461,55,2.60.16.195
4540,1961-01-09,male,Иркутская,Иркутск,52.2863513,104.280655,69,2.60.16.196
4541,1996-02-24,female,Курская,Курск,51.7303391,36.1926448,32,2.60.16.197
4542,1979-01-31,male,Архангельская,Архангельск,64.5392985,40.5170083,29,2.60.16.198
4543,1966-11-25,male,Москва,Москва,55.7538789,37.6203735,1,2.60.16.199
4544,1980-06-06,female,Челябинская,Челябинск,55.1603659,61.4007858,52,2.60.16.200
4545,1961-01-13,female,Удмуртская,Ижевск,56.8527444,53.2113961,3,2.60.16.201
4546,1976-04-13,female,Владимирская,Владимир,56.1281561,40.4082995,23,2.60.16.202
4547,1968-12-23,female,Кемеровская,Новокузнецк,53.7942757,87.2144046,9,2.60.16.203
4548,1982-12-30,male,Хабаровский,Комсомольск-на-Амуре,50.550011,137.0079286,7,2.60.16.204
4549,1945-10-24,female,Белгородская,Белгород,50.5977351,36.5858236,10,2.60.16.205
4550,1967-10-11,female,Татарстан,Казань,55.7943877,49.1115312,72,2.60.16.206
4551,1949-04-23,male,Хабаровский,Хабаровск,48.4647991,135.0598811,60,2.60.16.207
4552,1944-02-22,female,Хабаровский,Хабаровск,48.4647991,135.0598811,60,2.60.16.208
4553,1970-02-17,female,Москва,Москва,55.7538789,37.6203735,1,2.60.16.209
4554,1962-07-18,male,Новосибирская,Новосибирск,55.0281016,82.9210575,70,2.60.16.210
4555,1985-08-01,male,Челябинская,Челябинск,55.1603659,61.4007858,52,2.60.16.211
4556,1995-05-25,male,Санкт-Петербург,Санкт-Петербург,59.939125,30.3158225,74,2.60.16.212
4557,1957-10-18,female,Ставропольский,Ставрополь,45.0445439,41.9690168,44,2.60.16.213
4558,1953-09-21,male,Ставропольский,Ставрополь,45.0445439,41.9690168,44,2.60.16.214
4559,1983-03-03,female,Кировская,Киров,58.6035313,49.6679219,35,2.60.16.215
4560,1988-10-13,male,Кемеровская,Новокузнецк,53.7942757,87.2144046,9,2.60.16.216
4561,1993-06-23,female,Пензенская,Пенза,53.1753884,45.0347408,40,2.60.16.217
4562,1990-10-05,male,Ханты-Мансийский Автономный округ - Югра,Сургут,61.2539773,73.3961726,25,2.60.16.218
4563,1996-07-18,female,Белгородская,Белгород,50.5977351,36.5858236,10,2.60.16.219
4564,2000-08-18,male,Белгородская,Белгород,50.5977351,36.5858236,10,2.60.16.220
4565,1973-02-25,male,Башкортостан,Стерлитамак,53.6302498,55.9315707,14,2.60.16.221
4567,1962-02-06,male,Новосибирская,Новосибирск,55.0281016,82.9210575,70,2.60.16.222
4568,2006-04-19,male,Новосибирская,Новосибирск,55.0281016,82.9210575,70,2.60.16.223
4569,1996-07-02,female,Севастополь,Севастополь,44.6167334,33.5253552,6,2.60.16.224
4570,1964-10-27,female,Москва,Москва,55.7538789,37.6203735,1,2.60.16.225
4571,1992-10-31,male,Москва,Москва,55.7538789,37.6203735,1,2.60.16.226
4572,1961-05-15,female,Челябинская,Магнитогорск,53.4071891,58.9791432,28,2.60.16.227
4573,1980-10-05,female,Ростовская,Ростов-на-Дону,47.2224364,39.7187866,5,2.60.16.228
4574,1991-11-06,female,Иркутская,Братск,56.1513951,101.6339892,20,2.60.16.229
4575,1989-09-14,female,Пермский,Пермь,58.0103211,56.2341778,36,2.60.16.230
4576,1983-06-21,male,Тульская,Тула,54.192017,37.6153885,53,2.60.16.231
4577,1974-07-19,female,Нижегородская,Нижний Новгород,56.3242093,44.0053948,64,2.60.16.232
4578,2001-12-21,male,Ульяновская,Ульяновск,54.3080674,48.3748717,15,2.60.16.233
4579,1964-06-24,female,Санкт-Петербург,Санкт-Петербург,59.939125,30.3158225,74,2.60.16.234
4580,1969-11-18,female,Вологодская,Вологда,59.2484186,39.8356461,30,2.60.16.235
4581,1981-06-10,female,Москва,Москва,55.7538789,37.6203735,1,2.60.16.236
4582,1943-10-06,male,Ставропольский,Ставрополь,45.0445439,41.9690168,44,2.60.16.237
4583,1966-08-18,female,Тверская,Тверь,56.8585396,35.9117898,61,2.60.16.238
4584,1974-06-18,female,Хабаровский,Комсомольск-на-Амуре,50.550011,137.0079286,7,2.60.16.239
4585,1973-09-04,female,Кемеровская,Новокузнецк,53.7942757,87.2144046,9,2.60.16.240
4586,1976-08-06,male,Кемеровская,Новокузнецк,53.7942757,87.2144046,9,2.60.16.241
4587,2003-04-30,female,Пермский,Пермь,58.0103211,56.2341778,36,2.60.16.242
4588,2001-10-30,female,Тульская,Тула,54.192017,37.6153885,53,2.60.16.243
4589,2001-09-09,female,Мордовия,Саранск,54.1807601,45.1862263,2,2.60.16.244
4590,1961-03-11,male,Москва,Москва,55.7538789,37.6203735,1,2.60.16.245
4591,1958-08-13,male,Ивановская,Иваново,56.9994677,40.9728231,43,2.60.16.246
4592,1980-03-22,female,Москва,Москва,55.7538789,37.6203735,1,2.60.16.247
4593,1957-06-27,male,Татарстан,Казань,55.7943877,49.1115312,72,2.60.16.248
4594,1965-11-19,male,Москва,Москва,55.7538789,37.6203735,1,2.60.16.249
4595,1965-11-23,female,Москва,Москва,55.7538789,37.6203735,1,2.60.16.250
4596,1998-08-25,female,Санкт-Петербург,Санкт-Петербург,59.939125,30.3158225,74,2.60.16.251
4597,1977-05-13,female,Москва,Москва,55.7538789,37.6203735,1,2.60.16.252
4598,1966-04-06,female,Ханты-Мансийский Автономный округ - Югра,Сургут,61.2539773,73.3961726,25,2.60.16.253
4599,1972-11-28,male,Ханты-Мансийский Автономный округ - Югра,Сургут,61.2539773,73.3961726,25,2.60.16.254
4600,1992-03-06,male,Новосибирская,Новосибирск,55.0281016,82.9210575,70,2.60.16.255
4601,1960-03-26,male,Москва,Москва,55.7538789,37.6203735,1,2.60.17.0
4602,1959-03-29,female,Москва,Москва,55.7538789,37.6203735,1,2.60.17.1
4603,1971-07-20,female,Иркутская,Иркутск,52.2863513,104.280655,69,2.60.17.2
4604,1993-09-26,male,Костромская,Кострома,57.8029445,40.9907282,67,2.60.17.3
4605,2005-09-03,female,Рязанская,Рязань,54.625457,39.7359992,18,2.60.17.4
4606,1962-10-08,male,Башкортостан,Уфа,54.734853,55.9578647,8,2.60.17.5
4607,2001-11-10,female,Санкт-Петербург,Санкт-Петербург,59.939125,30.3158225,74,2.60.17.6
4608,1970-01-12,male,Саха /Якутия/,Якутск,62.0280273,129.7325717,41,2.60.17.7
4609,2001-12-13,female,Хабаровский,Комсомольск-на-Амуре,50.550011,137.0079286,7,2.60.17.8
4610,1990-12-27,female,Чеченская,Грозный,43.3179243,45.6981102,34,2.60.17.9
4611,1978-05-04,female,Москва,Москва,55.7538789,37.6203735,1,2.60.17.10
4612,1985-09-17,female,Ставропольский,Ставрополь,45.0445439,41.9690168,44,2.60.17.11
4615,1976-07-24,male,Крым,Симферополь,44.9482645,34.100117,56,2.60.17.12
4617,2002-12-14,male,Курганская,Курган,55.4443448,65.3161339,45,2.60.17.13
4618,1997-03-21,female,Курганская,Курган,55.4443448,65.3161339,45,2.60.17.14
4619,1966-02-14,female,Волгоградская,Волжский,48.7978483,44.7462417,77,2.60.17.15
4620,1965-10-26,female,Свердловская,Екатеринбург,56.8386326,60.6054887,54,2.60.17.16
4621,1971-02-04,male,Свердловская,Екатеринбург,56.8386326,60.6054887,54,2.60.17.17
4622,1997-05-19,female,Приморский,Владивосток,43.1163807,131.882348,50,2.60.17.18
4623,1992-05-02,male,Самарская,Самара,53.1951657,50.1067691,68,2.60.17.19
4624,1991-05-18,female,Кемеровская,Кемерово,55.3909721,86.0467864,48,2.60.17.20
4625,1992-02-26,male,Кемеровская,Кемерово,55.3909721,86.0467864,48,2.60.17.21
4626,1972-11-17,female,Удмуртская,Ижевск,56.8527444,53.2113961,3,2.60.17.22
4627,1967-03-18,male,Москва,Москва,55.7538789,37.6203735,1,2.60.17.23
4628,1963-05-25,female,Москва,Москва,55.7538789,37.6203735,1,2.60.17.24
4629,1948-05-03,male,Тюменская,Тюмень,57.1530824,65.5343118,76,2.60.17.25
4630,1940-09-20,female,Тюменская,Тюмень,57.1530824,65.5343118,76,2.60.17.26
4631,1958-03-26,female,Башкортостан,Уфа,54.734853,55.9578647,8,2.60.17.27
4632,1953-04-12,male,Москва,Москва,55.7538789,37.6203735,1,2.60.17.28
4633,2005-10-25,female,Татарстан,Набережные Челны,55.7436475,52.3958739,62,2.60.17.29
4634,1965-03-03,female,Костромская,Кострома,57.8029445,40.9907282,67,2.60.17.30
4635,1961-02-21,male,Костромская,Кострома,57.8029445,40.9907282,67,2.60.17.31
4636,2002-09-16,male,Кемеровская,Кемерово,55.3909721,86.0467864,48,2.60.17.32
4637,1994-02-07,male,Тверская,Тверь,56.8585396,35.9117898,61,2.60.17.33
4638,1993-02-19,female,Волгоградская,Волгоград,48.7072005,44.5170207,33,2.60.17.34
4639,2005-05-10,male,Иркутская,Братск,56.1513951,101.6339892,20,2.60.17.35
4640,1981-05-01,female,Калининградская,Калининград,54.7073218,20.5072458,75,2.60.17.36
4641,1983-02-06,male,Волгоградская,Волгоград,48.7072005,44.5170207,33,2.60.17.37
4642,1985-07-28,female,Волгоградская,Волгоград,48.7072005,44.5170207,33,2.60.17.38
4643,1994-07-15,female,Москва,Москва,55.7538789,37.6203735,1,2.60.17.39
4644,1956-01-13,male,Иркутская,Братск,56.1513951,101.6339892,20,2.60.17.40
4647,2003-08-14,male,Башкортостан,Уфа,54.734853,55.9578647,8,2.60.17.41
4648,1989-01-17,male,Волгоградская,Волгоград,48.7072005,44.5170207,33,2.60.17.42
4649,1953-06-19,female,Курганская,Курган,55.4443448,65.3161339,45,2.60.17.43
4650,1990-07-09,female,Свердловская,Екатеринбург,56.8386326,60.6054887,54,2.60.17.44
4651,2004-01-18,male,Мордовия,Саранск,54.1807601,45.1862263,2,2.60.17.45
4652,1987-02-20,male,Тульская,Тула,54.192017,37.6153885,53,2.60.17.46
4653,1971-12-12,female,Вологодская,Череповец,59.1269214,37.9092243,4,2.60.17.47
4654,1975-02-09,female,Мордовия,Саранск,54.1807601,45.1862263,2,2.60.17.48
4655,1972-10-07,male,Мордовия,Саранск,54.1807601,45.1862263,2,2.60.17.49
4656,1967-09-10,male,Москва,Москва,55.7538789,37.6203735,1,2.60.17.50
4657,1966-09-07,male,Ульяновская,Ульяновск,54.3080674,48.3748717,15,2.60.17.51
4658,1960-10-04,male,Волгоградская,Волгоград,48.7072005,44.5170207,33,2.60.17.52
4659,1984-04-07,female,Приморский,Владивосток,43.1163807,131.882348,50,2.60.17.53
4660,2000-06-29,female,Хабаровский,Хабаровск,48.4647991,135.0598811,60,2.60.17.54
4661,1969-05-05,female,Москва,Москва,55.7538789,37.6203735,1,2.60.17.55
4662,1952-02-04,female,Москва,Москва,55.7538789,37.6203735,1,2.60.17.56
4663,1967-10-23,male,Татарстан,Казань,55.7943877,49.1115312,72,2.60.17.57
4664,1946-07-30,male,Саратовская,Саратов,51.530376,45.9530257,38,2.60.17.58
4665,1951-08-21,female,Кемеровская,Новокузнецк,53.7942757,87.2144046,9,2.60.17.59
4666,1953-06-06,male,Кемеровская,Новокузнецк,53.7942757,87.2144046,9,2.60.17.60
4667,1966-04-20,male,Ханты-Мансийский Автономный округ - Югра,Сургут,61.2539773,73.3961726,25,2.60.17.61
4668,1963-06-19,female,Ханты-Мансийский Автономный округ - Югра,Сургут,61.2539773,73.3961726,25,2.60.17.62
4670,1993-08-08,female,Дагестан,Махачкала,42.9848572,47.5046303,51,2.60.17.63
4671,1997-07-21,male,Дагестан,Махачкала,42.9848572,47.5046303,51,2.60.17.64
4672,1974-08-22,male,Ставропольский,Ставрополь,45.0445439,41.9690168,44,2.60.17.65
4673,1977-08-10,male,Иркутская,Иркутск,52.2863513,104.280655,69,2.60.17.66
4674,2003-12-21,female,Краснодарский,Краснодар,45.040235,38.9760801,59,2.60.17.67
4675,2000-09-25,male,Владимирская,Владимир,56.1281561,40.4082995,23,2.60.17.68
4677,1946-09-23,female,Удмуртская,Ижевск,56.8527444,53.2113961,3,2.60.17.69
4678,1993-11-30,male,Липецкая,Липецк,52.6103027,39.5946266,21,2.60.17.70
4679,1973-01-24,male,Иркутская,Братск,56.1513951,101.6339892,20,2.60.17.71
4680,2004-05-17,female,Татарстан,Казань,55.7943877,49.1115312,72,2.60.17.72
4681,1974-10-02,female,Москва,Москва,55.7538789,37.6203735,1,2.60.17.73
4682,1978-08-05,male,Москва,Москва,55.7538789,37.6203735,1,2.60.17.74
4683,1981-07-27,male,Дагестан,Махачкала,42.9848572,47.5046303,51,2.60.17.75
4684,1978-02-27,female,Москва,Москва,55.7538789,37.6203735,1,2.60.17.76
4685,1989-07-08,male,Татарстан,Набережные Челны,55.7436475,52.3958739,62,2.60.17.77
4686,1969-06-26,male,Смоленская,Смоленск,54.7867168,31.8153366,39,2.60.17.78
4687,1972-12-12,female,Ярославская,Ярославль,57.6216145,39.897878,16,2.60.17.79
4688,1965-09-05,male,Ярославская,Ярославль,57.6216145,39.897878,16,2.60.17.80
4689,1988-04-19,male,Приморский,Владивосток,43.1163807,131.882348,50,2.60.17.81
4690,1987-08-20,female,Воронежская,Воронеж,51.6592378,39.1968284,66,2.60.17.82
4691,1989-01-21,male,Воронежская,Воронеж,51.6592378,39.1968284,66,2.60.17.83
4692,1980-03-30,female,Тюменская,Тюмень,57.1530824,65.5343118,76,2.60.17.84
4693,1968-02-24,male,Астраханская,Астрахань,46.3655808,48.0559979,42,2.60.17.85
4694,1968-04-08,female,Астраханская,Астрахань,46.3655808,48.0559979,42,2.60.17.86
4695,1950-12-05,male,Челябинская,Челябинск,55.1603659,61.4007858,52,2.60.17.87
4696,1958-04-06,female,Челябинская,Челябинск,55.1603659,61.4007858,52,2.60.17.88
4697,1982-09-19,female,Брянская,Брянск,53.2420071,34.3652716,27,2.60.17.89
4698,1988-03-24,male,Курганская,Курган,55.4443448,65.3161339,45,2.60.17.90
4699,1988-11-05,female,Краснодарский,Сочи,43.5855829,39.7231419,13,2.60.17.91
4700,1962-06-09,female,Новосибирская,Новосибирск,55.0281016,82.9210575,70,2.60.17.92
4701,1966-06-22,male,Забайкальский,Чита,52.0340128,113.4994884,22,2.60.17.93
4704,1980-04-22,female,Карелия,Петрозаводск,61.78909,34.3596263,12,2.60.17.94
4705,1980-09-05,male,Москва,Москва,55.7538789,37.6203735,1,2.60.17.95
4706,1968-07-04,female,Ханты-Мансийский Автономный округ - Югра,Нижневартовск,60.9397379,76.5696206,58,2.60.17.96
4707,1965-10-30,male,Ханты-Мансийский Автономный округ - Югра,Нижневартовск,60.9397379,76.5696206,58,2.60.17.97
4708,1975-07-08,male,Рязанская,Рязань,54.625457,39.7359992,18,2.60.17.98
4709,2003-04-10,male,Свердловская,Екатеринбург,56.8386326,60.6054887,54,2.60.17.99
4710,1986-05-03,female,Челябинская,Челябинск,55.1603659,61.4007858,52,2.60.17.100
